health_color,account_id,date,compute_credits_consumed
Yellow,ACC0442,2024-03-28,38
Yellow,ACC0442,2024-04-05,45
Yellow,ACC0442,2024-04-13,38
Yellow,ACC0442,2024-04-21,52
Yellow,ACC0442,2024-04-29,58
Green,ACC0442,2024-05-06,32
Green,ACC0442,2024-05-14,51
Green,ACC0442,2024-05-22,54
Green,ACC0442,2024-05-30,44
Green,ACC0442,2024-06-07,54
Green,ACC0442,2024-06-15,56
Green,ACC0442,2024-06-23,62
Green,ACC0442,2024-07-01,45
Green,ACC0442,2024-07-09,55
Green,ACC0442,2024-07-17,59
Green,ACC0442,2024-07-25,53
Green,ACC0442,2024-08-02,47
Green,ACC0442,2024-08-10,22
Green,ACC0442,2024-08-18,23
Green,ACC0442,2024-08-26,61
Green,ACC0442,2024-09-02,43
Green,ACC0442,2024-09-10,64
Green,ACC0442,2024-09-18,37
Green,ACC0442,2024-09-26,62
Green,ACC0442,2024-10-04,29
Green,ACC0442,2024-10-12,62
Yellow,ACC0442,2024-10-20,47
Green,ACC0442,2024-10-28,35
Green,ACC0442,2024-11-05,52
Green,ACC0442,2024-11-13,25
Green,ACC0442,2024-11-21,42
Green,ACC0442,2024-11-29,60
Green,ACC0442,2024-12-07,38
Green,ACC0442,2024-12-15,63
Green,ACC0442,2024-12-23,56
Green,ACC0442,2024-12-31,43
Green,ACC0443,2024-01-01,67
Green,ACC0443,2024-01-08,91
Green,ACC0443,2024-01-15,49
Green,ACC0443,2024-01-22,73
Green,ACC0443,2024-01-29,96
Green,ACC0443,2024-02-05,86
Green,ACC0443,2024-02-12,62
Green,ACC0443,2024-02-19,62
Green,ACC0443,2024-02-26,95
Green,ACC0443,2024-03-04,40
Green,ACC0443,2024-03-11,78
Green,ACC0443,2024-03-18,64
Green,ACC0443,2024-03-25,96
Red,ACC0443,2024-04-01,92
Red,ACC0443,2024-04-08,93
Red,ACC0443,2024-04-15,63
Red,ACC0443,2024-04-22,57
Yellow,ACC0443,2024-04-29,46
Yellow,ACC0443,2024-05-06,59
Green,ACC0443,2024-05-13,60
Green,ACC0443,2024-05-20,84
Red,ACC0443,2024-05-27,95
Red,ACC0443,2024-06-03,94
Red,ACC0443,2024-06-10,62
Red,ACC0443,2024-06-17,59
Red,ACC0443,2024-06-24,78
Red,ACC0443,2024-07-01,43
Red,ACC0443,2024-07-08,85
Red,ACC0443,2024-07-15,89
Red,ACC0443,2024-07-22,93
Red,ACC0443,2024-07-29,80
Red,ACC0443,2024-08-05,70
Red,ACC0443,2024-08-12,55
Red,ACC0443,2024-08-19,40
Red,ACC0443,2024-08-26,58
Green,ACC0443,2024-09-02,83
Green,ACC0443,2024-09-09,58
Green,ACC0443,2024-09-16,64
Green,ACC0443,2024-09-23,79
Green,ACC0443,2024-09-30,93
Green,ACC0443,2024-10-07,73
Green,ACC0443,2024-10-14,91
Green,ACC0443,2024-10-21,83
Green,ACC0443,2024-10-28,84
Green,ACC0443,2024-11-04,47
Green,ACC0443,2024-11-11,99
Green,ACC0443,2024-11-18,38
Green,ACC0443,2024-11-25,74
Green,ACC0443,2024-12-02,86
Green,ACC0443,2024-12-09,50
Green,ACC0443,2024-12-16,96
Green,ACC0443,2024-12-23,63
Green,ACC0443,2024-12-31,82
Yellow,ACC0444,2024-01-01,1422
Yellow,ACC0444,2024-01-07,1067
Yellow,ACC0444,2024-01-14,599
Yellow,ACC0444,2024-01-21,1204
Yellow,ACC0444,2024-01-28,1136
Yellow,ACC0444,2024-02-04,1229
Yellow,ACC0444,2024-02-11,532
Yellow,ACC0444,2024-02-18,1027
Yellow,ACC0444,2024-02-25,1441
Green,ACC0444,2024-03-02,1367
Green,ACC0444,2024-03-09,872
Green,ACC0444,2024-03-16,875
Green,ACC0444,2024-03-23,566
Green,ACC0444,2024-03-30,699
Green,ACC0444,2024-04-06,619
Green,ACC0444,2024-04-13,1181
Green,ACC0444,2024-04-20,1333
Green,ACC0444,2024-04-27,649
Green,ACC0444,2024-05-03,514
Green,ACC0444,2024-05-10,885
Green,ACC0444,2024-05-17,833
Red,ACC0444,2024-05-24,1106
Red,ACC0444,2024-05-31,1223
Red,ACC0444,2024-06-07,870
Green,ACC0444,2024-06-14,1237
Green,ACC0444,2024-06-21,961
Green,ACC0444,2024-06-28,1413
Green,ACC0444,2024-07-04,878
Green,ACC0444,2024-07-11,1156
Green,ACC0444,2024-07-18,1232
Green,ACC0444,2024-07-25,713
Green,ACC0444,2024-08-01,564
Green,ACC0444,2024-08-08,940
Green,ACC0444,2024-08-15,547
Green,ACC0444,2024-08-22,503
Green,ACC0444,2024-08-29,877
Green,ACC0444,2024-09-04,929
Green,ACC0444,2024-09-11,1060
Green,ACC0444,2024-09-18,1268
Green,ACC0444,2024-09-25,1104
Green,ACC0444,2024-10-02,850
Green,ACC0444,2024-10-09,1101
Green,ACC0444,2024-10-16,1290
Green,ACC0444,2024-10-23,711
Green,ACC0444,2024-10-30,692
Yellow,ACC0444,2024-11-05,711
Yellow,ACC0444,2024-11-12,700
Yellow,ACC0444,2024-11-19,1165
Green,ACC0444,2024-11-26,835
Green,ACC0444,2024-12-03,762
Green,ACC0444,2024-12-10,1269
Green,ACC0444,2024-12-17,893
Green,ACC0444,2024-12-24,597
Green,ACC0444,2024-12-31,804
Yellow,ACC0445,2024-01-01,41
Yellow,ACC0445,2024-01-08,33
Yellow,ACC0445,2024-01-15,30
Yellow,ACC0445,2024-01-22,27
Yellow,ACC0445,2024-01-29,25
Yellow,ACC0445,2024-02-05,17
Yellow,ACC0445,2024-02-12,21
Yellow,ACC0445,2024-02-20,30
Green,ACC0445,2024-02-27,17
Green,ACC0445,2024-03-05,25
Green,ACC0445,2024-03-12,24
Green,ACC0445,2024-03-19,41
Green,ACC0445,2024-03-26,17
Green,ACC0445,2024-04-03,22
Green,ACC0445,2024-04-10,21
Green,ACC0445,2024-04-17,35
Green,ACC0445,2024-04-24,34
Green,ACC0445,2024-05-01,30
Green,ACC0445,2024-05-08,23
Green,ACC0445,2024-05-15,35
Green,ACC0445,2024-05-23,15
Green,ACC0445,2024-05-30,18
Green,ACC0445,2024-06-06,33
Green,ACC0445,2024-06-13,40
Green,ACC0445,2024-06-20,22
Green,ACC0445,2024-06-27,41
Green,ACC0445,2024-07-05,18
Green,ACC0445,2024-07-12,41
Green,ACC0445,2024-07-19,23
Green,ACC0445,2024-07-26,27
Green,ACC0445,2024-08-02,16
Green,ACC0445,2024-08-09,37
Green,ACC0445,2024-08-17,36
Green,ACC0445,2024-08-24,23
Green,ACC0445,2024-08-31,42
Green,ACC0445,2024-09-07,24
Green,ACC0445,2024-09-14,36
Green,ACC0445,2024-09-21,44
Green,ACC0445,2024-09-28,35
Green,ACC0445,2024-10-06,30
Green,ACC0445,2024-10-13,42
Green,ACC0445,2024-10-20,31
Green,ACC0445,2024-10-27,39
Green,ACC0445,2024-11-03,42
Green,ACC0445,2024-11-10,32
Green,ACC0445,2024-11-18,18
Red,ACC0445,2024-11-25,28
Red,ACC0445,2024-12-02,25
Red,ACC0445,2024-12-09,17
Red,ACC0445,2024-12-16,25
Red,ACC0445,2024-12-23,15
Red,ACC0445,2024-12-31,29
Green,ACC0446,2024-01-01,53
Green,ACC0446,2024-01-09,113
Green,ACC0446,2024-01-17,46
Green,ACC0446,2024-01-25,69
Green,ACC0446,2024-02-02,43
Green,ACC0446,2024-02-10,46
Green,ACC0446,2024-02-18,95
Green,ACC0446,2024-02-26,85
Green,ACC0446,2024-03-05,83
Green,ACC0446,2024-03-14,45
Green,ACC0446,2024-03-22,109
Green,ACC0446,2024-03-30,68
Green,ACC0446,2024-04-07,108
Green,ACC0446,2024-04-15,52
Green,ACC0446,2024-04-23,54
Green,ACC0446,2024-05-01,67
Green,ACC0446,2024-05-09,66
Green,ACC0446,2024-05-17,41
Green,ACC0446,2024-05-26,56
Green,ACC0446,2024-06-03,53
Green,ACC0446,2024-06-11,91
Green,ACC0446,2024-06-19,73
Green,ACC0446,2024-06-27,57
Green,ACC0446,2024-07-05,90
Green,ACC0446,2024-07-13,101
Green,ACC0446,2024-07-21,63
Green,ACC0446,2024-07-29,68
Green,ACC0446,2024-08-07,78
Green,ACC0446,2024-08-15,43
Green,ACC0446,2024-08-23,65
Green,ACC0446,2024-08-31,101
Green,ACC0446,2024-09-08,49
Green,ACC0446,2024-09-16,66
Green,ACC0446,2024-09-24,72
Green,ACC0446,2024-10-02,105
Red,ACC0446,2024-10-10,101
Red,ACC0446,2024-10-19,54
Red,ACC0446,2024-10-27,111
Red,ACC0446,2024-11-04,39
Red,ACC0446,2024-11-12,61
Red,ACC0446,2024-11-20,112
Red,ACC0446,2024-11-28,97
Red,ACC0446,2024-12-06,111
Red,ACC0446,2024-12-14,69
Red,ACC0446,2024-12-22,115
Red,ACC0446,2024-12-31,58
Green,ACC0447,2024-01-01,17
Green,ACC0447,2024-01-08,6
Green,ACC0447,2024-01-15,8
Green,ACC0447,2024-01-23,11
Green,ACC0447,2024-01-30,17
Green,ACC0447,2024-02-07,17
Green,ACC0447,2024-02-14,13
Green,ACC0447,2024-02-22,7
Green,ACC0447,2024-02-29,17
Green,ACC0447,2024-03-08,8
Green,ACC0447,2024-03-15,7
Green,ACC0447,2024-03-22,12
Green,ACC0447,2024-03-30,8
Green,ACC0447,2024-04-06,9
Green,ACC0447,2024-04-14,10
Green,ACC0447,2024-04-21,14
Green,ACC0447,2024-04-29,8
Green,ACC0447,2024-05-06,13
Green,ACC0447,2024-05-14,15
Green,ACC0447,2024-05-21,10
Yellow,ACC0447,2024-05-28,8
Yellow,ACC0447,2024-06-05,14
Yellow,ACC0447,2024-06-12,14
Yellow,ACC0447,2024-06-20,12
Yellow,ACC0447,2024-06-27,17
Yellow,ACC0447,2024-07-05,13
Yellow,ACC0447,2024-07-12,8
Yellow,ACC0447,2024-07-20,12
Yellow,ACC0447,2024-07-27,17
Yellow,ACC0447,2024-08-04,10
Yellow,ACC0447,2024-08-11,8
Yellow,ACC0447,2024-08-18,12
Yellow,ACC0447,2024-08-26,8
Yellow,ACC0447,2024-09-02,17
Yellow,ACC0447,2024-09-10,15
Yellow,ACC0447,2024-09-17,12
Yellow,ACC0447,2024-09-25,9
Yellow,ACC0447,2024-10-02,6
Yellow,ACC0447,2024-10-10,16
Yellow,ACC0447,2024-10-17,11
Yellow,ACC0447,2024-10-24,7
Yellow,ACC0447,2024-11-01,9
Yellow,ACC0447,2024-11-08,13
Yellow,ACC0447,2024-11-16,8
Yellow,ACC0447,2024-11-23,11
Yellow,ACC0447,2024-12-01,12
Yellow,ACC0447,2024-12-08,8
Yellow,ACC0447,2024-12-16,12
Yellow,ACC0447,2024-12-23,11
Yellow,ACC0447,2024-12-31,16
Red,ACC0448,2024-01-01,736
Red,ACC0448,2024-01-08,417
Yellow,ACC0448,2024-01-15,513
Green,ACC0448,2024-01-22,424
Yellow,ACC0448,2024-01-30,586
Yellow,ACC0448,2024-02-06,316
Green,ACC0448,2024-02-13,310
Green,ACC0448,2024-02-21,440
Green,ACC0448,2024-02-28,715
Green,ACC0448,2024-03-06,489
Green,ACC0448,2024-03-14,400
Green,ACC0448,2024-03-21,600
Green,ACC0448,2024-03-28,601
Green,ACC0448,2024-04-04,400
Green,ACC0448,2024-04-12,384
Green,ACC0448,2024-04-19,453
Green,ACC0448,2024-04-26,901
Green,ACC0448,2024-05-04,558
Green,ACC0448,2024-05-11,757
Yellow,ACC0448,2024-05-18,575
Yellow,ACC0448,2024-05-26,631
Yellow,ACC0448,2024-06-02,447
Yellow,ACC0448,2024-06-09,848
Red,ACC0448,2024-06-16,752
Red,ACC0448,2024-06-24,455
Red,ACC0448,2024-07-01,854
Red,ACC0448,2024-07-08,498
Red,ACC0448,2024-07-16,331
Red,ACC0448,2024-07-23,768
Red,ACC0448,2024-07-30,647
Red,ACC0448,2024-08-07,534
Red,ACC0448,2024-08-14,832
Red,ACC0448,2024-08-21,426
Green,ACC0448,2024-08-28,660
Green,ACC0448,2024-09-05,402
Green,ACC0448,2024-09-12,439
Green,ACC0448,2024-09-19,672
Green,ACC0448,2024-09-27,882
Green,ACC0448,2024-10-04,455
Green,ACC0448,2024-10-11,830
Green,ACC0448,2024-10-19,836
Green,ACC0448,2024-10-26,559
Yellow,ACC0448,2024-11-02,801
Yellow,ACC0448,2024-11-09,389
Yellow,ACC0448,2024-11-17,395
Yellow,ACC0448,2024-11-24,863
Yellow,ACC0448,2024-12-01,669
Green,ACC0448,2024-12-09,749
Green,ACC0448,2024-12-16,395
Green,ACC0448,2024-12-23,772
Green,ACC0448,2024-12-31,921
Green,ACC0449,2024-01-01,103
Green,ACC0449,2024-01-08,69
Green,ACC0449,2024-01-16,67
Green,ACC0449,2024-01-23,57
Green,ACC0449,2024-01-31,46
Green,ACC0449,2024-02-08,54
Green,ACC0449,2024-02-15,42
Green,ACC0449,2024-02-23,71
Green,ACC0449,2024-03-01,112
Green,ACC0449,2024-03-09,110
Green,ACC0449,2024-03-17,83
Green,ACC0449,2024-03-24,68
Green,ACC0449,2024-04-01,111
Green,ACC0449,2024-04-08,109
Green,ACC0449,2024-04-16,97
Green,ACC0449,2024-04-24,79
Green,ACC0449,2024-05-01,86
Green,ACC0449,2024-05-09,111
Green,ACC0449,2024-05-16,99
Green,ACC0449,2024-05-24,94
Green,ACC0449,2024-06-01,78
Green,ACC0449,2024-06-08,89
Green,ACC0449,2024-06-16,77
Green,ACC0449,2024-06-23,48
Green,ACC0449,2024-07-01,104
Green,ACC0449,2024-07-09,69
Green,ACC0449,2024-07-16,73
Green,ACC0449,2024-07-24,103
Green,ACC0449,2024-07-31,60
Green,ACC0449,2024-08-08,41
Green,ACC0449,2024-08-16,45
Green,ACC0449,2024-08-23,68
Green,ACC0449,2024-08-31,52
Green,ACC0449,2024-09-07,85
Green,ACC0449,2024-09-15,41
Green,ACC0449,2024-09-23,111
Green,ACC0449,2024-09-30,81
Green,ACC0449,2024-10-08,62
Green,ACC0449,2024-10-15,79
Green,ACC0449,2024-10-23,75
Green,ACC0449,2024-10-31,109
Green,ACC0449,2024-11-07,113
Green,ACC0449,2024-11-15,93
Green,ACC0449,2024-11-22,73
Green,ACC0449,2024-11-30,72
Green,ACC0449,2024-12-08,64
Green,ACC0449,2024-12-15,113
Green,ACC0449,2024-12-23,43
Green,ACC0449,2024-12-31,76
Green,ACC0450,2024-01-01,47
Green,ACC0450,2024-01-09,119
Green,ACC0450,2024-01-17,92
Green,ACC0450,2024-01-25,131
Green,ACC0450,2024-02-02,97
Green,ACC0450,2024-02-10,129
Green,ACC0450,2024-02-18,110
Green,ACC0450,2024-02-26,71
Green,ACC0450,2024-03-05,126
Yellow,ACC0450,2024-03-14,103
Yellow,ACC0450,2024-03-22,124
Yellow,ACC0450,2024-03-30,51
Yellow,ACC0450,2024-04-07,136
Yellow,ACC0450,2024-04-15,111
Green,ACC0450,2024-04-23,61
Green,ACC0450,2024-05-01,114
Green,ACC0450,2024-05-09,90
Green,ACC0450,2024-05-17,119
Red,ACC0450,2024-05-26,115
Red,ACC0450,2024-06-03,81
Red,ACC0450,2024-06-11,84
Red,ACC0450,2024-06-19,81
Red,ACC0450,2024-06-27,58
Red,ACC0450,2024-07-05,124
Red,ACC0450,2024-07-13,111
Red,ACC0450,2024-07-21,111
Red,ACC0450,2024-07-29,96
Red,ACC0450,2024-08-07,99
Red,ACC0450,2024-08-15,124
Red,ACC0450,2024-08-23,109
Red,ACC0450,2024-08-31,82
Red,ACC0450,2024-09-08,68
Green,ACC0450,2024-09-16,58
Green,ACC0450,2024-09-24,57
Green,ACC0450,2024-10-02,96
Green,ACC0450,2024-10-10,77
Green,ACC0450,2024-10-19,118
Green,ACC0450,2024-10-27,84
Green,ACC0450,2024-11-04,118
Green,ACC0450,2024-11-12,137
Green,ACC0450,2024-11-20,134
Green,ACC0450,2024-11-28,96
Green,ACC0450,2024-12-06,92
Green,ACC0450,2024-12-14,69
Green,ACC0450,2024-12-22,66
Red,ACC0450,2024-12-31,117
Yellow,ACC0451,2024-01-01,8
Yellow,ACC0451,2024-01-09,10
Yellow,ACC0451,2024-01-17,17
Yellow,ACC0451,2024-01-25,14
Yellow,ACC0451,2024-02-02,7
Yellow,ACC0451,2024-02-10,16
Yellow,ACC0451,2024-02-18,15
Yellow,ACC0451,2024-02-26,9
Red,ACC0451,2024-03-05,13
Red,ACC0451,2024-03-14,9
Red,ACC0451,2024-03-22,18
Red,ACC0451,2024-03-30,13
Yellow,ACC0451,2024-04-07,12
Yellow,ACC0451,2024-04-15,15
Yellow,ACC0451,2024-04-23,16
Yellow,ACC0451,2024-05-01,10
Yellow,ACC0451,2024-05-09,15
Yellow,ACC0451,2024-05-17,17
Yellow,ACC0451,2024-05-26,18
Yellow,ACC0451,2024-06-03,14
Yellow,ACC0451,2024-06-11,15
Yellow,ACC0451,2024-06-19,6
Yellow,ACC0451,2024-06-27,13
Yellow,ACC0451,2024-07-05,11
Yellow,ACC0451,2024-07-13,7
Yellow,ACC0451,2024-07-21,13
Yellow,ACC0451,2024-07-29,19
Red,ACC0451,2024-08-07,11
Red,ACC0451,2024-08-15,9
Red,ACC0451,2024-08-23,17
Red,ACC0451,2024-08-31,8
Red,ACC0451,2024-09-08,17
Red,ACC0451,2024-09-16,14
Red,ACC0451,2024-09-24,19
Red,ACC0451,2024-10-02,11
Red,ACC0451,2024-10-10,16
Red,ACC0451,2024-10-19,8
Red,ACC0451,2024-10-27,12
Red,ACC0451,2024-11-04,16
Yellow,ACC0451,2024-11-12,18
Yellow,ACC0451,2024-11-20,11
Yellow,ACC0451,2024-11-28,14
Yellow,ACC0451,2024-12-06,10
Yellow,ACC0451,2024-12-14,11
Yellow,ACC0451,2024-12-22,15
Yellow,ACC0451,2024-12-31,16
Green,ACC0452,2024-01-01,34
Yellow,ACC0452,2024-01-09,21
Yellow,ACC0452,2024-01-17,31
Green,ACC0452,2024-01-25,26
Green,ACC0452,2024-02-02,17
Red,ACC0452,2024-02-10,29
Red,ACC0452,2024-02-18,30
Red,ACC0452,2024-02-26,31
Green,ACC0452,2024-03-05,32
Green,ACC0452,2024-03-14,19
Yellow,ACC0452,2024-03-22,22
Yellow,ACC0452,2024-03-30,19
Green,ACC0452,2024-04-07,29
Green,ACC0452,2024-04-15,13
Green,ACC0452,2024-04-23,30
Green,ACC0452,2024-05-01,20
Green,ACC0452,2024-05-09,29
Green,ACC0452,2024-05-17,14
Green,ACC0452,2024-05-26,23
Green,ACC0452,2024-06-03,34
Green,ACC0452,2024-06-11,13
Green,ACC0452,2024-06-19,28
Green,ACC0452,2024-06-27,23
Green,ACC0452,2024-07-05,21
Green,ACC0452,2024-07-13,26
Green,ACC0452,2024-07-21,24
Red,ACC0452,2024-07-29,19
Red,ACC0452,2024-08-07,17
Red,ACC0452,2024-08-15,28
Red,ACC0452,2024-08-23,24
Red,ACC0452,2024-08-31,24
Red,ACC0452,2024-09-08,26
Red,ACC0452,2024-09-16,23
Red,ACC0452,2024-09-24,15
Red,ACC0452,2024-10-02,16
Red,ACC0452,2024-10-10,30
Red,ACC0452,2024-10-19,16
Red,ACC0452,2024-10-27,29
Red,ACC0452,2024-11-04,18
Green,ACC0452,2024-11-12,26
Green,ACC0452,2024-11-20,25
Green,ACC0452,2024-11-28,26
Green,ACC0452,2024-12-06,30
Green,ACC0452,2024-12-14,33
Green,ACC0452,2024-12-22,17
Green,ACC0452,2024-12-31,18
Green,ACC0453,2024-01-01,27
Green,ACC0453,2024-01-08,32
Green,ACC0453,2024-01-15,17
Green,ACC0453,2024-01-22,24
Red,ACC0453,2024-01-30,23
Red,ACC0453,2024-02-06,25
Red,ACC0453,2024-02-13,24
Red,ACC0453,2024-02-21,32
Red,ACC0453,2024-02-28,28
Red,ACC0453,2024-03-06,28
Red,ACC0453,2024-03-14,11
Red,ACC0453,2024-03-21,19
Red,ACC0453,2024-03-28,32
Red,ACC0453,2024-04-04,31
Red,ACC0453,2024-04-12,28
Red,ACC0453,2024-04-19,33
Red,ACC0453,2024-04-26,12
Red,ACC0453,2024-05-04,21
Green,ACC0453,2024-05-11,17
Green,ACC0453,2024-05-18,17
Red,ACC0453,2024-05-26,27
Red,ACC0453,2024-06-02,25
Red,ACC0453,2024-06-09,32
Green,ACC0453,2024-06-16,23
Green,ACC0453,2024-06-24,20
Green,ACC0453,2024-07-01,29
Green,ACC0453,2024-07-08,12
Yellow,ACC0453,2024-07-16,32
Yellow,ACC0453,2024-07-23,27
Yellow,ACC0453,2024-07-30,32
Yellow,ACC0453,2024-08-07,19
Yellow,ACC0453,2024-08-14,29
Yellow,ACC0453,2024-08-21,28
Yellow,ACC0453,2024-08-28,29
Green,ACC0453,2024-09-05,28
Green,ACC0453,2024-09-12,15
Green,ACC0453,2024-09-19,13
Green,ACC0453,2024-09-27,23
Green,ACC0453,2024-10-04,19
Green,ACC0453,2024-10-11,29
Green,ACC0453,2024-10-19,26
Green,ACC0453,2024-10-26,30
Green,ACC0453,2024-11-02,30
Green,ACC0453,2024-11-09,21
Green,ACC0453,2024-11-17,33
Green,ACC0453,2024-11-24,19
Green,ACC0453,2024-12-01,12
Green,ACC0453,2024-12-09,33
Green,ACC0453,2024-12-16,34
Green,ACC0453,2024-12-23,29
Green,ACC0453,2024-12-31,30
Green,ACC0454,2024-01-01,395
Green,ACC0454,2024-01-08,355
Green,ACC0454,2024-01-16,392
Green,ACC0454,2024-01-23,188
Green,ACC0454,2024-01-31,339
Green,ACC0454,2024-02-08,286
Green,ACC0454,2024-02-15,212
Green,ACC0454,2024-02-23,185
Green,ACC0454,2024-03-01,381
Green,ACC0454,2024-03-09,268
Green,ACC0454,2024-03-17,414
Green,ACC0454,2024-03-24,353
Green,ACC0454,2024-04-01,210
Green,ACC0454,2024-04-08,373
Green,ACC0454,2024-04-16,333
Green,ACC0454,2024-04-24,394
Green,ACC0454,2024-05-01,227
Green,ACC0454,2024-05-09,240
Green,ACC0454,2024-05-16,354
Green,ACC0454,2024-05-24,287
Green,ACC0454,2024-06-01,456
Green,ACC0454,2024-06-08,390
Green,ACC0454,2024-06-16,233
Green,ACC0454,2024-06-23,366
Green,ACC0454,2024-07-01,377
Green,ACC0454,2024-07-09,427
Green,ACC0454,2024-07-16,419
Green,ACC0454,2024-07-24,288
Green,ACC0454,2024-07-31,490
Green,ACC0454,2024-08-08,326
Green,ACC0454,2024-08-16,494
Green,ACC0454,2024-08-23,473
Green,ACC0454,2024-08-31,312
Green,ACC0454,2024-09-07,254
Green,ACC0454,2024-09-15,211
Green,ACC0454,2024-09-23,291
Green,ACC0454,2024-09-30,452
Red,ACC0454,2024-10-08,461
Red,ACC0454,2024-10-15,267
Red,ACC0454,2024-10-23,484
Red,ACC0454,2024-10-31,304
Red,ACC0454,2024-11-07,342
Red,ACC0454,2024-11-15,355
Red,ACC0454,2024-11-22,181
Red,ACC0454,2024-11-30,333
Red,ACC0454,2024-12-08,377
Red,ACC0454,2024-12-15,462
Yellow,ACC0454,2024-12-23,191
Yellow,ACC0454,2024-12-31,466
Green,ACC0455,2024-01-01,36
Green,ACC0455,2024-01-08,38
Green,ACC0455,2024-01-16,41
Green,ACC0455,2024-01-24,35
Green,ACC0455,2024-02-01,33
Green,ACC0455,2024-02-09,23
Green,ACC0455,2024-02-17,28
Yellow,ACC0455,2024-02-25,25
Yellow,ACC0455,2024-03-04,22
Yellow,ACC0455,2024-03-12,37
Yellow,ACC0455,2024-03-20,26
Yellow,ACC0455,2024-03-28,22
Green,ACC0455,2024-04-05,31
Green,ACC0455,2024-04-13,32
Green,ACC0455,2024-04-21,14
Green,ACC0455,2024-04-29,37
Green,ACC0455,2024-05-06,33
Green,ACC0455,2024-05-14,28
Green,ACC0455,2024-05-22,15
Green,ACC0455,2024-05-30,34
Green,ACC0455,2024-06-07,20
Green,ACC0455,2024-06-15,23
Green,ACC0455,2024-06-23,39
Green,ACC0455,2024-07-01,16
Green,ACC0455,2024-07-09,35
Green,ACC0455,2024-07-17,36
Green,ACC0455,2024-07-25,27
Green,ACC0455,2024-08-02,21
Green,ACC0455,2024-08-10,40
Green,ACC0455,2024-08-18,27
Green,ACC0455,2024-08-26,19
Green,ACC0455,2024-09-02,40
Green,ACC0455,2024-09-10,18
Green,ACC0455,2024-09-18,18
Green,ACC0455,2024-09-26,26
Green,ACC0455,2024-10-04,27
Green,ACC0455,2024-10-12,20
Green,ACC0455,2024-10-20,20
Green,ACC0455,2024-10-28,33
Green,ACC0455,2024-11-05,27
Yellow,ACC0455,2024-11-13,25
Yellow,ACC0455,2024-11-21,21
Yellow,ACC0455,2024-11-29,32
Yellow,ACC0455,2024-12-07,30
Green,ACC0455,2024-12-15,25
Green,ACC0455,2024-12-23,30
Green,ACC0455,2024-12-31,36
Yellow,ACC0456,2024-01-01,209
Green,ACC0456,2024-01-07,348
Green,ACC0456,2024-01-14,167
Green,ACC0456,2024-01-21,468
Green,ACC0456,2024-01-28,363
Green,ACC0456,2024-02-04,369
Green,ACC0456,2024-02-11,243
Green,ACC0456,2024-02-18,418
Green,ACC0456,2024-02-25,178
Green,ACC0456,2024-03-02,165
Green,ACC0456,2024-03-09,219
Green,ACC0456,2024-03-16,304
Green,ACC0456,2024-03-23,318
Green,ACC0456,2024-03-30,356
Green,ACC0456,2024-04-06,327
Green,ACC0456,2024-04-13,212
Green,ACC0456,2024-04-20,341
Green,ACC0456,2024-04-27,321
Red,ACC0456,2024-05-03,173
Green,ACC0456,2024-05-10,180
Green,ACC0456,2024-05-17,277
Green,ACC0456,2024-05-24,253
Green,ACC0456,2024-05-31,395
Green,ACC0456,2024-06-07,162
Green,ACC0456,2024-06-14,210
Green,ACC0456,2024-06-21,405
Yellow,ACC0456,2024-06-28,402
Yellow,ACC0456,2024-07-04,420
Yellow,ACC0456,2024-07-11,392
Yellow,ACC0456,2024-07-18,441
Yellow,ACC0456,2024-07-25,363
Green,ACC0456,2024-08-01,288
Green,ACC0456,2024-08-08,376
Green,ACC0456,2024-08-15,325
Green,ACC0456,2024-08-22,343
Green,ACC0456,2024-08-29,330
Green,ACC0456,2024-09-04,420
Green,ACC0456,2024-09-11,428
Green,ACC0456,2024-09-18,160
Green,ACC0456,2024-09-25,244
Green,ACC0456,2024-10-02,161
Green,ACC0456,2024-10-09,251
Green,ACC0456,2024-10-16,242
Green,ACC0456,2024-10-23,198
Green,ACC0456,2024-10-30,300
Green,ACC0456,2024-11-05,430
Green,ACC0456,2024-11-12,377
Green,ACC0456,2024-11-19,172
Green,ACC0456,2024-11-26,325
Green,ACC0456,2024-12-03,212
Yellow,ACC0456,2024-12-10,448
Yellow,ACC0456,2024-12-17,331
Yellow,ACC0456,2024-12-24,379
Yellow,ACC0456,2024-12-31,313
Green,ACC0457,2024-01-01,142
Green,ACC0457,2024-01-09,190
Green,ACC0457,2024-01-17,98
Green,ACC0457,2024-01-25,241
Green,ACC0457,2024-02-02,249
Green,ACC0457,2024-02-10,142
Green,ACC0457,2024-02-18,217
Green,ACC0457,2024-02-26,183
Green,ACC0457,2024-03-05,231
Green,ACC0457,2024-03-14,221
Green,ACC0457,2024-03-22,92
Green,ACC0457,2024-03-30,235
Green,ACC0457,2024-04-07,261
Green,ACC0457,2024-04-15,200
Green,ACC0457,2024-04-23,207
Green,ACC0457,2024-05-01,231
Green,ACC0457,2024-05-09,234
Green,ACC0457,2024-05-17,161
Green,ACC0457,2024-05-26,166
Green,ACC0457,2024-06-03,122
Green,ACC0457,2024-06-11,241
Green,ACC0457,2024-06-19,259
Green,ACC0457,2024-06-27,186
Green,ACC0457,2024-07-05,176
Green,ACC0457,2024-07-13,165
Green,ACC0457,2024-07-21,248
Green,ACC0457,2024-07-29,92
Green,ACC0457,2024-08-07,139
Green,ACC0457,2024-08-15,196
Green,ACC0457,2024-08-23,230
